Video ID,Likes,Time,Comment
dhAmMXCBIcg,0,2021-02-03T08:42:48Z,Really liked the new animations!!
dhAmMXCBIcg,1,2021-02-03T08:41:41Z,Wallpaper please
dhAmMXCBIcg,0,2021-02-03T08:41:30Z,Tor mayre sudam
dhAmMXCBIcg,0,2021-02-03T08:41:00Z,everyone need to be 120hz imo
dhAmMXCBIcg,0,2021-02-03T08:40:05Z,I&#39;m here for the Teddy Fresh name drop 🙌
dhAmMXCBIcg,1,2021-02-03T08:39:49Z,I&#39;ll wait for the S21 FE...
dhAmMXCBIcg,0,2021-02-03T08:39:13Z,Im on D s9+ <br>Im still chill with it
dhAmMXCBIcg,0,2021-02-03T08:39:11Z,"Dude, what about 21 plus? Need to compare this to plus, since its offering even more battery, screen. But is it worth it?"
dhAmMXCBIcg,0,2021-02-03T08:38:47Z,Those edits 🔥... you got some amazing video editors...💯
dhAmMXCBIcg,0,2021-02-03T08:38:20Z,1000USD phone now cuts some it&#39;s specs.. cool
dhAmMXCBIcg,0,2021-02-03T08:37:38Z,"This is a hybrid between s20 FE and s20 regular, but i would like Samsung to release a premium 6 inch phone..."
dhAmMXCBIcg,0,2021-02-03T08:37:17Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=44"">0:44</a> Who keeps distracting him🤔"
dhAmMXCBIcg,1,2021-02-03T08:37:00Z,Ok. So I GOTTA find this intro song
dhAmMXCBIcg,0,2021-02-03T08:36:54Z,please do a 60fps HDR cinematic Video🥺🥺
dhAmMXCBIcg,0,2021-02-03T08:36:31Z,Damn this phone is UGLY
dhAmMXCBIcg,0,2021-02-03T08:36:06Z,Keep your s20.
dhAmMXCBIcg,0,2021-02-03T08:35:52Z,"Gotta be honest, Samsung did a fantastic job here."
dhAmMXCBIcg,0,2021-02-03T08:35:47Z,Gotta appreciate that intro !!!
dhAmMXCBIcg,0,2021-02-03T08:35:23Z,A wish for s21ultra
dhAmMXCBIcg,0,2021-02-03T08:35:01Z,Lmao I thought this was the s21 ultra review 🤣
dhAmMXCBIcg,0,2021-02-03T08:34:54Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=469"">7:49</a> interesting..."
dhAmMXCBIcg,0,2021-02-03T08:34:28Z,Base model of s21 in Singapore is cheaper than s20 and comes with 256gb base storage 👀
dhAmMXCBIcg,1,2021-02-03T08:33:49Z,"I don&#39;t know why but, the dark MKBHD intro looks so experienced!!!😶 <br>(Does that even makes sense?!!)."
dhAmMXCBIcg,0,2021-02-03T08:33:28Z,honestly the new samsung glastic backs feel MUCH more premium than the old glossy glastics on old a series phones
dhAmMXCBIcg,1,2021-02-03T08:33:14Z,Is there reverse wireless charging??!!
dhAmMXCBIcg,0,2021-02-03T08:32:50Z,please watch mrwosethebos s21 vs iphone 12 pro max potrait
dhAmMXCBIcg,0,2021-02-03T08:32:43Z,I remember when my s7 5.2 inch had 1440p
dhAmMXCBIcg,0,2021-02-03T08:32:32Z,Loved the &quot;Teddy Fresh combo&quot; analogy
dhAmMXCBIcg,0,2021-02-03T08:32:30Z,using c2c music  &lt;3
dhAmMXCBIcg,0,2021-02-03T08:32:09Z,dude has had an imac in the background for a few videos now... he really be wanting dat refresh doe lmao
dhAmMXCBIcg,0,2021-02-03T08:31:54Z,The samsung have installed a new app in all the devices in india named &quot;appcloud&quot; which isntall unwanted apps without your permission on your device! It&#39;s frustrating man!!!!help us because you can&#39;t uninstall the app as it&#39;s a default system app!
dhAmMXCBIcg,0,2021-02-03T08:31:21Z,Intro ❤️❤️❤️❤️❤️❤️❤️
dhAmMXCBIcg,0,2021-02-03T08:31:13Z,That MKBHD edition LTT shirt though 👀👀
dhAmMXCBIcg,0,2021-02-03T08:31:03Z,Still looking at stuff that I can&#39;t afford
dhAmMXCBIcg,0,2021-02-03T08:30:47Z,Can we appreciate how cool the intro is🔥🔥
dhAmMXCBIcg,0,2021-02-03T08:29:59Z,No MicroSD is a deal breaker I’ll be keeping my Note 9
dhAmMXCBIcg,0,2021-02-03T08:29:57Z,Marques ur intro sound man😍
dhAmMXCBIcg,0,2021-02-03T08:29:28Z,Finally someone made an in depth video about the Samsung galaxy S21
dhAmMXCBIcg,0,2021-02-03T08:29:22Z,"yeah yeah, 200 dollars cheaper.. but also plastic now, screen resolution is also garbage, no expandable memory anymore. s20 is a way better deal now because it&#39;s an all around better phone, and even cheaper."
dhAmMXCBIcg,0,2021-02-03T08:29:22Z,"Don&#39;t know what put my Like for? The quality of this review or the phone in it? Great job MKBHD, great job"
dhAmMXCBIcg,0,2021-02-03T08:29:06Z,We want features in small size too
dhAmMXCBIcg,0,2021-02-03T08:28:53Z,Let me save you 10 minutes of your life because mkbhd just have to drag the subject out. The s21 is now the lite version or e version of the galaxy line up. Corners were cut like the build quality being plastic etc
dhAmMXCBIcg,0,2021-02-03T08:28:31Z,"Youtubers arrive at other Youtubers&#39; channel to comment something trivial and gain more traction for themselves. Or maybe it&#39;s like a new flex for them, or getting the spotlight. Idk."
dhAmMXCBIcg,0,2021-02-03T08:26:58Z,How do you get more than 5 hours with s21? Was 5g on was it on 120hz? Just asking cause mine went up to 4 hours first days with 5g and 120hz on so I changet to ultra now
dhAmMXCBIcg,1,2021-02-03T08:26:56Z,That intro got me
dhAmMXCBIcg,0,2021-02-03T08:26:21Z,"MST has been disabled in software for a while, so there would be no reason for them to include it in new phones now"
dhAmMXCBIcg,3,2021-02-03T08:26:12Z,Bro Please Review Realme X7 Pro Transparent Edition.
dhAmMXCBIcg,0,2021-02-03T08:26:08Z,We need a video featuring Mr mobile.. 💥💥
dhAmMXCBIcg,0,2021-02-03T08:25:46Z,Nice intro!!👌
dhAmMXCBIcg,0,2021-02-03T08:25:33Z,It looks like S21 was designed with the success of S20 FE in mind!
dhAmMXCBIcg,0,2021-02-03T08:25:17Z,I wish the rest of the world had the Snapdragon 888 variant as well.
dhAmMXCBIcg,0,2021-02-03T08:25:09Z,Marques can review something I am not remotely interested in..and i will still watch the whole video. Man the thought and time he puts in his production.❤️😍❤️
dhAmMXCBIcg,0,2021-02-03T08:24:42Z,Your videos never gets boring.
dhAmMXCBIcg,0,2021-02-03T08:24:30Z,the ridiculous charging speed is almost a no go for me. the exynos nails the coffin for me in europe unfortunately. price and design are great with the triple 8!
dhAmMXCBIcg,0,2021-02-03T08:24:19Z,"Hello Marques, I was not expecting this review to go this way! You&#39;ve almost convinced me to consider it for buying it but still the Mi 11 seems to be better &quot;theoretically. Waiting for Mi 11 review from you"
dhAmMXCBIcg,0,2021-02-03T08:23:17Z,woaah that intro lol
dhAmMXCBIcg,0,2021-02-03T08:22:23Z,Now what&#39;s the point of the s21 plus ?
dhAmMXCBIcg,0,2021-02-03T08:21:35Z,The production quality increases every video
dhAmMXCBIcg,0,2021-02-03T08:20:59Z,Plastic is better because plastic won&#39;t shatter.
dhAmMXCBIcg,0,2021-02-03T08:20:04Z,what a BANG!
dhAmMXCBIcg,0,2021-02-03T08:19:50Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=110"">1:50</a> I swear he said tittie fresh"
dhAmMXCBIcg,0,2021-02-03T08:19:20Z,"I have the s21, came from an s10e. And yeah the price tag is way less than other phones, but the s10e was way more value for the buck. I would even switch back to the s10e; the camera was better, the fingerprint reader was faster and more accurate, the screen strangely seemed nicer, and no SD card or audio jack? Imo it isn&#39;t worth even the 800. Maybe 600"
dhAmMXCBIcg,0,2021-02-03T08:19:04Z,Still rocking my OnePlus
dhAmMXCBIcg,1,2021-02-03T08:19:00Z,would notice but wouldnt care
dhAmMXCBIcg,0,2021-02-03T08:18:47Z,This&#39;ll be a perfect upgrade from the S10e!
dhAmMXCBIcg,0,2021-02-03T08:18:19Z,Does anyone know what calendar widget Marques is using on his phones?
dhAmMXCBIcg,0,2021-02-03T08:18:11Z,"At <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=355"">5:55</a> , did they change live focus to portrait?"
dhAmMXCBIcg,0,2021-02-03T08:17:34Z,Love your vids
dhAmMXCBIcg,0,2021-02-03T08:17:12Z,"Here&#39;s a comment that doesn&#39;t talk about the intro(even if it&#39;s amazing): I just love your videos, it&#39;s not like I&#39;ll afford it anyway:D"
dhAmMXCBIcg,1,2021-02-03T08:16:46Z,What’s the song intro called? I can’t find it on the Spotify Playlist
dhAmMXCBIcg,1,2021-02-03T08:16:19Z,"in 2017 : 6.2 inch display- HUGE<br><br>IN 2021 : 6.2 inch display- egh it&#39;s pretty small <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=159"">2:39</a>"
dhAmMXCBIcg,0,2021-02-03T08:16:10Z,Not exactly the fastest chip in a phone. Its just the fastest in any Android phone
dhAmMXCBIcg,1,2021-02-03T08:16:04Z,"<b>Marques you are forgetting one large factor regarding this phone.</b><br><br>Everywhere else except US, it ships with EXYNOS cpu, which alone is a HUGE bummer.<br>The difference between SnapDragon and EXYNOS is so huge i would go as far as to suggest to somebody to buy Galaxy S20 FE which ships only with SnapDragon processors.<br><br>This just makes this phone not worthit man.<br>Samsung was the balance between performance, design and camera.<br><br>Now i feel like it&#39;s just an average phone as other phones do much better in the camera department (iphone better videos, Pixel better photos).<br><br>I think you should shift your main criticism of the S21 from the downgrade to 1080p to the fact that you buy a 800$ phone with the performance of a budget Snapdragon phone!"
dhAmMXCBIcg,0,2021-02-03T08:15:28Z,marques brownlee: the fastest chip in a phone <br>A14: am I a joke to you
dhAmMXCBIcg,1,2021-02-03T08:15:18Z,"Guys I need help. I am going to buy a new phone but I dont know which phone I should buy. Right now I have a OnePlus 3T. My budget is 1200 more or less (but not too much). the most inportant thing to have on a phone is the screen, it needs to be Quick, good battery and wireless charging (I dont know why but I like wireless charging). Should I wait for OnePlus 9 or wait for other phones? I will have a case on my phone. Thank you for your help!"
dhAmMXCBIcg,0,2021-02-03T08:14:52Z,That intro! 😍
dhAmMXCBIcg,0,2021-02-03T08:14:50Z,is that? keychron on shirt?
dhAmMXCBIcg,0,2021-02-03T08:14:49Z,This was so helpful!
dhAmMXCBIcg,0,2021-02-03T08:14:35Z,Those portrait shot were awesome
dhAmMXCBIcg,0,2021-02-03T08:14:23Z,Intro 🤯🤯🤯🤯
dhAmMXCBIcg,0,2021-02-03T08:14:07Z,Where do I buy that t-shirt?
dhAmMXCBIcg,0,2021-02-03T08:14:03Z,No expandable storage stinks...
dhAmMXCBIcg,0,2021-02-03T08:13:48Z,Intro kings @mkhbd and @iphonedo
dhAmMXCBIcg,0,2021-02-03T08:13:46Z,Nice eddy fresh plug
dhAmMXCBIcg,1,2021-02-03T08:13:35Z,Plzzz can I win a ps5 I entered the giveaway and I am an international fan and I am from india plzzzz can I get one ps5
dhAmMXCBIcg,0,2021-02-03T08:13:20Z,Stuff the s21. Sick Keychron tshirt. 😉
dhAmMXCBIcg,0,2021-02-03T08:12:54Z,"India - I am getting the S21 ultra for the price of S21+ , Offline with all the offers which is really great deal I think , What do you think Sir ?"
dhAmMXCBIcg,0,2021-02-03T08:10:59Z,Can anybody confirm if the Exynos variant of S21 has MST or not ?
dhAmMXCBIcg,0,2021-02-03T08:10:26Z,"Please make the background music quieter (<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=74"">1:14</a>)"
dhAmMXCBIcg,0,2021-02-03T08:10:00Z,I used to use mst a lot
dhAmMXCBIcg,40,2021-02-03T08:09:47Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=125"">2:05</a> He never stops impressing me!!😊😊"
dhAmMXCBIcg,0,2021-02-03T08:09:21Z,"&quot;Unless they will switch on you&quot;, Exynos again for EU, SPay not available in certain EU areas, buggy software...oh I am switching alright :D. IMHO, unless you want top of the top, display and specs, Apple is just better and this is coming from a hardcore android fan."
dhAmMXCBIcg,0,2021-02-03T08:09:00Z,The music on this video is so intrusive and poorly mixed relative to the vocals. It really detracts from the content.
dhAmMXCBIcg,0,2021-02-03T08:08:14Z,Great video editing mate.
dhAmMXCBIcg,0,2021-02-03T08:08:12Z,That intro tho!
dhAmMXCBIcg,0,2021-02-03T08:08:06Z,This or wait for a new OnePlus?
dhAmMXCBIcg,0,2021-02-03T08:07:36Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=397"">6:37</a> portrait"
dhAmMXCBIcg,0,2021-02-03T08:06:48Z,Sorry mkbhd but that camera bump or just in general any camera bump on a smart phone is very  displeasing
dhAmMXCBIcg,0,2021-02-03T08:06:46Z,Taking away the expandable storage was a BIG mistake.
dhAmMXCBIcg,0,2021-02-03T08:05:43Z,This camera might be good at ultra wide
dhAmMXCBIcg,0,2021-02-03T08:05:26Z,This might be the best phone of the year. Just saying 2021 has yet to start.
dhAmMXCBIcg,0,2021-02-03T08:05:23Z,MKBHD : This is still the fast chip in a phone <br>A 14 : Am I a joke to you?
dhAmMXCBIcg,0,2021-02-03T08:05:15Z,"Sorry but,no sd,no quad hd,no glass,no faster charging,no charger...premium and adorable? It&#39;s 950 € ... For a phone with too much NO and slightly better camera?"
dhAmMXCBIcg,0,2021-02-03T08:05:00Z,Is it worth upgrading from the S10?
dhAmMXCBIcg,0,2021-02-03T08:04:57Z,one the best and smartest review of this phone <br>lots of channel really didnt review this phone correctly and just started complaining about everything
dhAmMXCBIcg,0,2021-02-03T08:04:54Z,Sir your very brilliant
dhAmMXCBIcg,0,2021-02-03T08:04:52Z,WHO in the World just can point out the good pixel for the eyes???<br><br>Nothing too be discuss
dhAmMXCBIcg,0,2021-02-03T08:04:11Z,😒 the galaxy s21 is actually 100 dollars more expensive than last year. Since its predecessor is galaxy s20 FE.
dhAmMXCBIcg,0,2021-02-03T08:03:57Z,"Bla bla bla, please stop pushing these craps..."
dhAmMXCBIcg,0,2021-02-03T08:03:44Z,"Again, look at the pricing history of their previous flagships, the S20 (128GB 4G) went from 899 to 749 in a month. This 200 dollar price decrease is ONLY relevant when that ridiculous price drop within a month does NOT happen. Also, you&#39;re getting completely screwed over if you think you&#39;re getting a good deal taking it with a contract...."
dhAmMXCBIcg,0,2021-02-03T08:03:40Z,I dont care for the S series.I want the Note series to continue...
dhAmMXCBIcg,0,2021-02-03T08:03:21Z,This year&#39;s 21 drops by $200. Last year&#39;s 20 is drops even more
dhAmMXCBIcg,0,2021-02-03T08:03:20Z,What an intro.... Loved the transition from matte black to gold
dhAmMXCBIcg,0,2021-02-03T08:02:46Z,Markqt makad
dhAmMXCBIcg,0,2021-02-03T08:02:42Z,Sir
dhAmMXCBIcg,0,2021-02-03T08:02:13Z,Can you focus with ultrawide camera  like on the Ultra?
dhAmMXCBIcg,0,2021-02-03T08:01:50Z,$200... first cut: charger
dhAmMXCBIcg,0,2021-02-03T08:01:19Z,"I don&#39;t know if you are having a Q&amp;A soon or if you&#39;ll see this but anyway. <br>For someone who is going to buy a new phone this year, at what point during the year would you recommend buying a phone? (In terms of new phone releases, price, etc.)"
dhAmMXCBIcg,0,2021-02-03T08:00:58Z,"No I’m sorry but MKBHD makes THE best edited and just generally high quality videos on the internet. The mixture of RED cameras, great graphics and just attention to detail makes his videos the cleanest to watch. Keep up the good work!!!"
dhAmMXCBIcg,0,2021-02-03T08:00:02Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=208"">3:28</a> like many are gonna notice, apart from you of course, the difference in resolution btwn other flagship phones 😂 when it&#39;s not samsung&#39;s OLED but other smartphone&#39;s FHD. 😂"
dhAmMXCBIcg,0,2021-02-03T07:59:00Z,Smooth
dhAmMXCBIcg,0,2021-02-03T07:59:00Z,"MKBHD listens to AJR!!! Alright, I can die peacefully now..."
dhAmMXCBIcg,1,2021-02-03T07:58:58Z,"Fingerprinting scanner : Back or Underscreen?<br>Back means my finger is on it as I take the phone from my pocket, unlocked and ready.<br>Underscreen: take out phone, hold in the right position, thumb it. It&#39;s slower and I often need 2 hands to do this.<br>What do you think?"
dhAmMXCBIcg,654,2021-02-03T07:58:54Z,I&#39;m here for the Snow 🙌🏾
dhAmMXCBIcg,0,2021-02-03T07:58:46Z,Mkbhd thank you for the quality of your video  👍👍👍
dhAmMXCBIcg,0,2021-02-03T07:58:39Z,S10 is way better than S21 💁‍♂️<br>       &quot;1440p display&quot;
dhAmMXCBIcg,0,2021-02-03T07:58:09Z,BEST INTRO EVER
dhAmMXCBIcg,0,2021-02-03T07:58:02Z,The intro is still not perfect deep black. Work on it to make it more battery efficient on oled panels.
dhAmMXCBIcg,0,2021-02-03T07:58:00Z,"No MST? Fine<br>No 1440p 144Hz? Totally fine.<br>No SD Card slot? U WHAT M8?!<br>In all seriousness, I don&#39;t need more storage. SD card is always for me a peace of mind that my photos can be easily extracted from a bricked phone without any cloud solution. I hate it and that&#39;s a no go for me this time. I hope they will reverse this change like they did when jumping from S6 to S7 which at that time was a complete package smartphone wise."
dhAmMXCBIcg,0,2021-02-03T07:57:52Z,I think the competion will choke slam it (not talking about Google and other overpriced phones)
dhAmMXCBIcg,0,2021-02-03T07:57:34Z,Man no expandable storage.  Makes you wanna go back to q scroll blackberry and an ipod classic
dhAmMXCBIcg,0,2021-02-03T07:57:25Z,cheapass plastic phone
dhAmMXCBIcg,0,2021-02-03T07:57:24Z,"Marques, great review! I have 2 questions that perhaps you can aswer and help us out to some people:<br>1. Have you seen distorsion or artifacts in the ultrawide pictures(specially at the frames) ?<br>2. In terms of camera quality, is it better than google pixel 5, xiaomi mi 10 utra or MI 11? I am doubting about which one i should by. My priority is the camera...<br><br>Many thanks and congratulations for your great content!"
dhAmMXCBIcg,0,2021-02-03T07:57:01Z,That flying S21 was lit 🔥
dhAmMXCBIcg,0,2021-02-03T07:56:13Z,oh shit no MST as well? I use my phone as my credit card....rip
dhAmMXCBIcg,28,2021-02-03T07:54:19Z,Plastic back: excellent. No more shattered dangerous glass on the back that&#39;s very expensive to fix. Great move.
dhAmMXCBIcg,4,2021-02-03T07:54:18Z,Best portrait camera on any smartphone right now 🔥💯.<br>Samsung 😎🤏
dhAmMXCBIcg,0,2021-02-03T07:53:57Z,This looks like the first galaxy i might actually consider. No super stupid gimmicks like curved screens or weird materials or 100x Zooms. Just a good phone.
dhAmMXCBIcg,0,2021-02-03T07:53:53Z,did I hear some c2c?
dhAmMXCBIcg,0,2021-02-03T07:53:31Z,oh mai god ...intro was smooth n melting
dhAmMXCBIcg,0,2021-02-03T07:53:20Z,I thought low light performance would be better than in Ultra 😉 dope intro!
dhAmMXCBIcg,0,2021-02-03T07:53:05Z,You forgot the biggest comprise: NO CHARGER
dhAmMXCBIcg,0,2021-02-03T07:53:04Z,just got S21 Ultra 256 gb for 1099$ with S pen cover + buds live + charger for free
dhAmMXCBIcg,0,2021-02-03T07:53:00Z,it&#39;s cheaper because you don&#39;t get qhd display and sd card !!!!!
dhAmMXCBIcg,0,2021-02-03T07:52:38Z,C2C Marques? Nice.
dhAmMXCBIcg,0,2021-02-03T07:52:00Z,He flaunts the Sony a1... We&#39;re expecting a video from you 😍
dhAmMXCBIcg,0,2021-02-03T07:51:35Z,mkbhd is a human bot.
dhAmMXCBIcg,0,2021-02-03T07:51:14Z,Intro/20 😍
dhAmMXCBIcg,0,2021-02-03T07:50:56Z,"So it&#39;s a slightly changed S20 FE? I have the S20 FE, and I forgot how cheap plastic feels. You really do notice it, and I&#39;m not a fan."
dhAmMXCBIcg,0,2021-02-03T07:50:47Z,That intro fx tho 🔥
dhAmMXCBIcg,0,2021-02-03T07:50:34Z,Portrait mode better than iPhone and Pixel??? 👀👀👀👀👀
dhAmMXCBIcg,0,2021-02-03T07:50:04Z,"its a plastic backed phone whit no charger in box, less resolution screen and less features than its predecessors for allmost 1k, keep that in mind before buying :)"
dhAmMXCBIcg,0,2021-02-03T07:50:01Z,"I&#39;m not sure if I&#39;m the only one but, the front facing camera cut out in the middle  on recent Samsung phones is something I don&#39;t like."
dhAmMXCBIcg,0,2021-02-03T07:49:58Z,Matte Black 🖤
dhAmMXCBIcg,0,2021-02-03T07:49:56Z,I really wish this specs in S10e/iphone 6s size phone.
dhAmMXCBIcg,0,2021-02-03T07:49:39Z,"For these specs and cutdown, the phone should have been 599, not 799. They pretty much proved that with the S20 FE. I mean the S10 was only 749 I think and maintained the superior build of the higher end phones from that generation, so it&#39;s already proven it would have worked. They just TRICKED people into thinking this was a great deal because of last year&#39;s ABSURD price hike. By comparison it seems good, but it isn&#39;t. They just increased profit margins. Not to mention the lack of a charger because Apple did it so Samsung has to follow suit for some fucking reason."
dhAmMXCBIcg,0,2021-02-03T07:49:38Z,That&#39;s just a camouflaged galaxy A series. So midrange. No need to praise Samsung on that.
dhAmMXCBIcg,0,2021-02-03T07:49:13Z,That DaftPunk wall frame in the background is legit.
dhAmMXCBIcg,0,2021-02-03T07:48:41Z,I’ve come back to this video several times today just to watch that intro again.
dhAmMXCBIcg,0,2021-02-03T07:48:32Z,"As a usual of S20, I genuinely feel like buying S21 is a downgrade. Too many things is taken away compared to featured added into the phone. Worse of all, other than the US, in most countries it is more expensive than the S20 when it was release."
dhAmMXCBIcg,0,2021-02-03T07:48:06Z,"I’m note 10 plus user. No micro so card support in new s21 lineup is biggest issue for me. And because off that I will need to wait for note 21 and hope they will left it on, if not then move to another brand."
dhAmMXCBIcg,0,2021-02-03T07:48:01Z,wait for oneplus 9
dhAmMXCBIcg,0,2021-02-03T07:46:35Z,What?! Fastest chip în a phone??? Never
dhAmMXCBIcg,4,2021-02-03T07:46:20Z,"The fact that you upload so many videos whilst still maintaining an extremely high quality, making each video unique, jet still giving it the distinctive MKBHD design, highly astonishes me. <br>In other words your videos are absolutely fire 🔥."
dhAmMXCBIcg,0,2021-02-03T07:46:06Z,Intro was lit 🤯❤
dhAmMXCBIcg,0,2021-02-03T07:46:00Z,"YOY mediocre performance improvements with every SOC upgrade, apps don&#39;t use all the cores, no mst,  glass back or metal or curved glasses and no heart rate sensor, no SD card support, full HD not 2K, no chargers and headphones even the ultra doesn&#39;t have a LIDAR. Clearly biased...well how else do you get their products before launch."
dhAmMXCBIcg,0,2021-02-03T07:46:00Z,"What&#39;s happening at <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=124"">2:04</a>?<br>Is he on space?"
dhAmMXCBIcg,0,2021-02-03T07:45:37Z,"The crooked taxi demographically bow because robin rahilly book astride a wonderful brandy. absent, disastrous sound"
dhAmMXCBIcg,0,2021-02-03T07:45:22Z,"Have a drink every time he says,”Would you notice?”"
dhAmMXCBIcg,0,2021-02-03T07:44:40Z,Would You Notice?<br><br>No! Not really.
dhAmMXCBIcg,0,2021-02-03T07:44:38Z,"minus the charger and headphones... long time Samsung user here, since 2009... them not including these things, making fun of Apple and after that making the same stupid decision.. they lost me.. i have the Note 10+ now.. it will be my final Samsung device, unless they go back on this!"
dhAmMXCBIcg,0,2021-02-03T07:44:31Z,TEDDY FRESH
dhAmMXCBIcg,0,2021-02-03T07:44:24Z,portrait  would be better because it is using the zoom lens???
dhAmMXCBIcg,0,2021-02-03T07:44:17Z,Are these intro shots getting hotter or is it just me
dhAmMXCBIcg,0,2021-02-03T07:43:55Z,Stop selling European Galaxy&#39;s with Exynos processors and can actually be whats advertised
dhAmMXCBIcg,0,2021-02-03T07:42:30Z,The quality of this video is off the charts... Amazing😍
dhAmMXCBIcg,0,2021-02-03T07:42:21Z,That&#39;s still a stupidly expensive phone. which will be called obsolete or old within the next 7-8 months when the new model shows up and suddenly the phone isn&#39;t the new hot thing.
dhAmMXCBIcg,0,2021-02-03T07:41:25Z,BGM = 🔥🔥🔥🔥🔥
dhAmMXCBIcg,0,2021-02-03T07:41:23Z,To whoever here is Filipino. Did the S21 Ultra price increase or decrease in the Philippines?
dhAmMXCBIcg,0,2021-02-03T07:41:17Z,There are two sides of Marques<br>1. Wears everything that&#39;s red or black<br>2. Wears pink trousers
dhAmMXCBIcg,0,2021-02-03T07:41:11Z,Black intro feature is great looking  i love your videos Marques brother.This is good.
dhAmMXCBIcg,0,2021-02-03T07:40:59Z,6 months later: i would buy it for 300$
dhAmMXCBIcg,0,2021-02-03T07:40:45Z,Enjoyed this one.... big samsung fun and I like to see how much improvements they are making from they type of consumer u are
dhAmMXCBIcg,0,2021-02-03T07:40:10Z,Like a baws.
dhAmMXCBIcg,0,2021-02-03T07:40:08Z,"Damn, that intro was nice!"
dhAmMXCBIcg,0,2021-02-03T07:39:46Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=106"">1:46</a><br>Those PINK PANTS....... like seriously.....???"
dhAmMXCBIcg,0,2021-02-03T07:39:32Z,"Did he even once mention the price? For the record, it is $799 MSRP. Not sure how I feel about a $799 phone with a plastic back... Just a few years ago $700 was flagship. Sigh..."
dhAmMXCBIcg,0,2021-02-03T07:39:31Z,Holy smokes there are some dope editing parts and well thought out shots in this video.
dhAmMXCBIcg,0,2021-02-03T07:39:23Z,Hey! Thanks for another awesome review.  What about optical image stabilisation on S21 cameras. Ultra has it. Thanks
dhAmMXCBIcg,0,2021-02-03T07:39:13Z,"Got my s21 the other day, a lil disappointed with the lower res screen but so far im happy"
dhAmMXCBIcg,0,2021-02-03T07:39:01Z,S21 Plus review please
dhAmMXCBIcg,0,2021-02-03T07:37:22Z,Plus is the weird middle child no-one likes.
dhAmMXCBIcg,0,2021-02-03T07:36:58Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=332"">5:32</a> isn’t Kirin 9000 and A14 faster?"
dhAmMXCBIcg,0,2021-02-03T07:36:32Z,Samsung is getting good at this stuff as Oneplus is getting worse!!
dhAmMXCBIcg,0,2021-02-03T07:36:31Z,Always pure quality. This channel is next level.
dhAmMXCBIcg,0,2021-02-03T07:36:28Z,"you need to do close up screen reviews using a scope lens to see how good the pixel pitch is on each phone sothere is less of a door screen effect , s4 is 1080p too so is the base s21, but how does the pixel pitch compare to older pentile to this newer version ?"
dhAmMXCBIcg,2,2021-02-03T07:36:23Z,At this point your videos are better quality than my eyes perceive the world.
dhAmMXCBIcg,0,2021-02-03T07:35:41Z,"portrait <a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=393"">6:33</a>"
dhAmMXCBIcg,0,2021-02-03T07:35:40Z,I think it does portrait mode better
dhAmMXCBIcg,0,2021-02-03T07:35:35Z,"C2C music, ill stay here"
dhAmMXCBIcg,1,2021-02-03T07:34:38Z,Plastic back is gonna show after a year of use. Glass just doesn&#39;t scratch like plastic.
dhAmMXCBIcg,0,2021-02-03T07:34:30Z,That intro was dope
dhAmMXCBIcg,0,2021-02-03T07:34:27Z,I looped that intro a few times to sink the effects in.. sweet sweet job!
dhAmMXCBIcg,0,2021-02-03T07:34:23Z,There&#39;s no way this is still recommended to Indian markets where the performance of the Exynos chips haven&#39;t been proven to match their Snapdragon counterparts
dhAmMXCBIcg,0,2021-02-03T07:34:03Z,S21 has a better camera focus (Dual Pixel Auto Focus)!
dhAmMXCBIcg,0,2021-02-03T07:33:46Z,Im still okay with my s20+ 😬
dhAmMXCBIcg,0,2021-02-03T07:33:42Z,"the 3x telephoto is actually a 1.1x, since it is 64 mp, it can zoom in to give a 3x hybrid"
dhAmMXCBIcg,0,2021-02-03T07:33:26Z,"<a href=""https://www.youtube.com/watch?v=dhAmMXCBIcg&amp;t=287"">4:47</a> MKBHD always fails at this B roll 😂 he doest know what he is doing"
dhAmMXCBIcg,0,2021-02-03T07:32:33Z,Oooooh dat intro
dhAmMXCBIcg,0,2021-02-03T07:32:31Z,Who noticed something moving in air at 2 : 05 sec..??
